"","leto","drzava","drzavljanstvo","spol","stevilo"
"16140",2011,"Lithuania","Moldova","Females",0
"16141",2011,"Lithuania","Montenegro","Males",0
"16142",2011,"Lithuania","Montenegro","Females",0
"16143",2011,"Lithuania","Serbia","Males",0
"16144",2011,"Lithuania","Serbia","Females",0
"16145",2011,"Lithuania","Russia","Males",27
"16146",2011,"Lithuania","Russia","Females",37
"16147",2011,"Lithuania","San Marino","Males",0
"16148",2011,"Lithuania","San Marino","Females",0
"16149",2011,"Lithuania","Ukraine","Males",7
"16150",2011,"Lithuania","Ukraine","Females",16
"16151",2011,"Lithuania","Vatican City State","Males",0
"16152",2011,"Lithuania","Vatican City State","Females",0
"16153",2011,"Lithuania","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",NA
"16154",2011,"Lithuania","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",NA
"16155",2011,"Lithuania","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"16156",2011,"Lithuania","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"16157",2011,"Lithuania","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"16158",2011,"Lithuania","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"16159",2011,"Lithuania","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"16160",2011,"Lithuania","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"16161",2011,"Lithuania","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"16162",2011,"Lithuania","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"16163",2011,"Lithuania","Recognised non-citizens","Males",0
"16164",2011,"Lithuania","Recognised non-citizens","Females",0
"16165",2011,"Lithuania","Other european countries (aggregate changing according to the context)","Males",NA
"16166",2011,"Lithuania","Other european countries (aggregate changing according to the context)","Females",NA
"16167",2011,"Luxembourg","Europe","Males",1479
"16168",2011,"Luxembourg","Europe","Females",1678
"16169",2011,"Luxembourg","Belgium","Males",219
"16170",2011,"Luxembourg","Belgium","Females",231
"16171",2011,"Luxembourg","Bulgaria","Males",1
"16172",2011,"Luxembourg","Bulgaria","Females",0
"16173",2011,"Luxembourg","Czech Republic","Males",1
"16174",2011,"Luxembourg","Czech Republic","Females",4
"16175",2011,"Luxembourg","Denmark","Males",0
"16176",2011,"Luxembourg","Denmark","Females",1
"16177",2011,"Luxembourg","Germany (until 1990 former territory of the FRG)","Males",84
"16178",2011,"Luxembourg","Germany (until 1990 former territory of the FRG)","Females",124
"16179",2011,"Luxembourg","Estonia","Males",0
"16180",2011,"Luxembourg","Estonia","Females",1
"16181",2011,"Luxembourg","Ireland","Males",2
"16182",2011,"Luxembourg","Ireland","Females",4
"16183",2011,"Luxembourg","Greece","Males",8
"16184",2011,"Luxembourg","Greece","Females",3
"16185",2011,"Luxembourg","Spain","Males",13
"16186",2011,"Luxembourg","Spain","Females",22
"16187",2011,"Luxembourg","France","Males",127
"16188",2011,"Luxembourg","France","Females",187
"16189",2011,"Luxembourg","Croatia","Males",4
"16190",2011,"Luxembourg","Croatia","Females",9
"16191",2011,"Luxembourg","Italy","Males",204
"16192",2011,"Luxembourg","Italy","Females",221
"16193",2011,"Luxembourg","Cyprus","Males",0
"16194",2011,"Luxembourg","Cyprus","Females",0
"16195",2011,"Luxembourg","Latvia","Males",0
"16196",2011,"Luxembourg","Latvia","Females",0
"16197",2011,"Luxembourg","Lithuania","Males",0
"16198",2011,"Luxembourg","Lithuania","Females",1
"16199",2011,"Luxembourg","Luxembourg","Males",0
"16200",2011,"Luxembourg","Luxembourg","Females",0
"16201",2011,"Luxembourg","Hungary","Males",1
"16202",2011,"Luxembourg","Hungary","Females",6
"16203",2011,"Luxembourg","Malta","Males",0
"16204",2011,"Luxembourg","Malta","Females",1
"16205",2011,"Luxembourg","Netherlands","Males",18
"16206",2011,"Luxembourg","Netherlands","Females",20
"16207",2011,"Luxembourg","Austria","Males",0
"16208",2011,"Luxembourg","Austria","Females",2
"16209",2011,"Luxembourg","Poland","Males",9
"16210",2011,"Luxembourg","Poland","Females",18
"16211",2011,"Luxembourg","Portugal","Males",546
"16212",2011,"Luxembourg","Portugal","Females",539
"16213",2011,"Luxembourg","Romania","Males",3
"16214",2011,"Luxembourg","Romania","Females",9
"16215",2011,"Luxembourg","Slovenia","Males",1
"16216",2011,"Luxembourg","Slovenia","Females",1
"16217",2011,"Luxembourg","Slovakia","Males",0
"16218",2011,"Luxembourg","Slovakia","Females",1
"16219",2011,"Luxembourg","Finland","Males",3
"16220",2011,"Luxembourg","Finland","Females",5
"16221",2011,"Luxembourg","Sweden","Males",1
"16222",2011,"Luxembourg","Sweden","Females",4
"16223",2011,"Luxembourg","United Kingdom","Males",15
"16224",2011,"Luxembourg","United Kingdom","Females",30
"16225",2011,"Luxembourg","Iceland","Males",5
"16226",2011,"Luxembourg","Iceland","Females",4
"16227",2011,"Luxembourg","Liechtenstein","Males",0
"16228",2011,"Luxembourg","Liechtenstein","Females",0
"16229",2011,"Luxembourg","Norway","Males",0
"16230",2011,"Luxembourg","Norway","Females",0
"16231",2011,"Luxembourg","Switzerland","Males",8
"16232",2011,"Luxembourg","Switzerland","Females",12
"16233",2011,"Luxembourg","Former Yugoslav Republic of Macedonia, the","Males",6
"16234",2011,"Luxembourg","Former Yugoslav Republic of Macedonia, the","Females",6
"16235",2011,"Luxembourg","Turkey","Males",0
"16236",2011,"Luxembourg","Turkey","Females",3
"16237",2011,"Luxembourg","Andorra","Males",0
"16238",2011,"Luxembourg","Andorra","Females",0
"16239",2011,"Luxembourg","Albania","Males",6
"16240",2011,"Luxembourg","Albania","Females",2
"16241",2011,"Luxembourg","Bosnia and Herzegovina","Males",65
"16242",2011,"Luxembourg","Bosnia and Herzegovina","Females",49
"16243",2011,"Luxembourg","Belarus","Males",0
"16244",2011,"Luxembourg","Belarus","Females",3
"16245",2011,"Luxembourg","Faroes (DK)","Males",0
"16246",2011,"Luxembourg","Faroes (DK)","Females",0
"16247",2011,"Luxembourg","Guernsey","Males",0
"16248",2011,"Luxembourg","Guernsey","Females",0
"16249",2011,"Luxembourg","Gibraltar (UK)","Males",0
"16250",2011,"Luxembourg","Gibraltar (UK)","Females",0
"16251",2011,"Luxembourg","Isle of Man","Males",0
"16252",2011,"Luxembourg","Isle of Man","Females",0
"16253",2011,"Luxembourg","Jersey","Males",0
"16254",2011,"Luxembourg","Jersey","Females",0
"16255",2011,"Luxembourg","Monaco","Males",0
"16256",2011,"Luxembourg","Monaco","Females",0
"16257",2011,"Luxembourg","Moldova","Males",0
"16258",2011,"Luxembourg","Moldova","Females",2
"16259",2011,"Luxembourg","Montenegro","Males",80
"16260",2011,"Luxembourg","Montenegro","Females",68
"16261",2011,"Luxembourg","Serbia","Males",41
"16262",2011,"Luxembourg","Serbia","Females",40
"16263",2011,"Luxembourg","Russia","Males",6
"16264",2011,"Luxembourg","Russia","Females",24
"16265",2011,"Luxembourg","San Marino","Males",0
"16266",2011,"Luxembourg","San Marino","Females",0
"16267",2011,"Luxembourg","Ukraine","Males",2
"16268",2011,"Luxembourg","Ukraine","Females",21
"16269",2011,"Luxembourg","Vatican City State","Males",0
"16270",2011,"Luxembourg","Vatican City State","Females",0
"16271",2011,"Luxembourg","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"16272",2011,"Luxembourg","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"16273",2011,"Luxembourg","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"16274",2011,"Luxembourg","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"16275",2011,"Luxembourg","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"16276",2011,"Luxembourg","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"16277",2011,"Luxembourg","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"16278",2011,"Luxembourg","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"16279",2011,"Luxembourg","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"16280",2011,"Luxembourg","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"16281",2011,"Luxembourg","Recognised non-citizens","Males",0
"16282",2011,"Luxembourg","Recognised non-citizens","Females",0
"16283",2011,"Luxembourg","Other european countries (aggregate changing according to the context)","Males",NA
"16284",2011,"Luxembourg","Other european countries (aggregate changing according to the context)","Females",NA
"16285",2011,"Hungary","Europe","Males",9365
"16286",2011,"Hungary","Europe","Females",10991
"16287",2011,"Hungary","Belgium","Males",0
"16288",2011,"Hungary","Belgium","Females",3
"16289",2011,"Hungary","Bulgaria","Males",4
"16290",2011,"Hungary","Bulgaria","Females",5
"16291",2011,"Hungary","Czech Republic","Males",6
"16292",2011,"Hungary","Czech Republic","Females",10
"16293",2011,"Hungary","Denmark","Males",0
"16294",2011,"Hungary","Denmark","Females",0
"16295",2011,"Hungary","Germany (until 1990 former territory of the FRG)","Males",24
"16296",2011,"Hungary","Germany (until 1990 former territory of the FRG)","Females",31
"16297",2011,"Hungary","Estonia","Males",0
"16298",2011,"Hungary","Estonia","Females",0
"16299",2011,"Hungary","Ireland","Males",1
"16300",2011,"Hungary","Ireland","Females",0
"16301",2011,"Hungary","Greece","Males",1
"16302",2011,"Hungary","Greece","Females",0
"16303",2011,"Hungary","Spain","Males",0
"16304",2011,"Hungary","Spain","Females",0
"16305",2011,"Hungary","France","Males",4
"16306",2011,"Hungary","France","Females",1
"16307",2011,"Hungary","Croatia","Males",29
"16308",2011,"Hungary","Croatia","Females",32
"16309",2011,"Hungary","Italy","Males",6
"16310",2011,"Hungary","Italy","Females",0
"16311",2011,"Hungary","Cyprus","Males",0
"16312",2011,"Hungary","Cyprus","Females",0
"16313",2011,"Hungary","Latvia","Males",0
"16314",2011,"Hungary","Latvia","Females",0
"16315",2011,"Hungary","Lithuania","Males",1
"16316",2011,"Hungary","Lithuania","Females",1
"16317",2011,"Hungary","Luxembourg","Males",0
"16318",2011,"Hungary","Luxembourg","Females",0
"16319",2011,"Hungary","Hungary","Males",0
"16320",2011,"Hungary","Hungary","Females",0
"16321",2011,"Hungary","Malta","Males",0
"16322",2011,"Hungary","Malta","Females",0
"16323",2011,"Hungary","Netherlands","Males",4
"16324",2011,"Hungary","Netherlands","Females",1
"16325",2011,"Hungary","Austria","Males",11
"16326",2011,"Hungary","Austria","Females",9
"16327",2011,"Hungary","Poland","Males",11
"16328",2011,"Hungary","Poland","Females",16
"16329",2011,"Hungary","Portugal","Males",0
"16330",2011,"Hungary","Portugal","Females",0
"16331",2011,"Hungary","Romania","Males",7266
"16332",2011,"Hungary","Romania","Females",8392
"16333",2011,"Hungary","Slovenia","Males",3
"16334",2011,"Hungary","Slovenia","Females",0
"16335",2011,"Hungary","Slovakia","Males",152
"16336",2011,"Hungary","Slovakia","Females",262
"16337",2011,"Hungary","Finland","Males",0
"16338",2011,"Hungary","Finland","Females",1
"16339",2011,"Hungary","Sweden","Males",1
"16340",2011,"Hungary","Sweden","Females",2
"16341",2011,"Hungary","United Kingdom","Males",4
"16342",2011,"Hungary","United Kingdom","Females",2
"16343",2011,"Hungary","Iceland","Males",0
"16344",2011,"Hungary","Iceland","Females",0
"16345",2011,"Hungary","Liechtenstein","Males",0
"16346",2011,"Hungary","Liechtenstein","Females",0
"16347",2011,"Hungary","Norway","Males",0
"16348",2011,"Hungary","Norway","Females",0
"16349",2011,"Hungary","Switzerland","Males",1
"16350",2011,"Hungary","Switzerland","Females",0
"16351",2011,"Hungary","Former Yugoslav Republic of Macedonia, the","Males",1
"16352",2011,"Hungary","Former Yugoslav Republic of Macedonia, the","Females",0
"16353",2011,"Hungary","Turkey","Males",10
"16354",2011,"Hungary","Turkey","Females",2
"16355",2011,"Hungary","Andorra","Males",0
"16356",2011,"Hungary","Andorra","Females",0
"16357",2011,"Hungary","Albania","Males",0
"16358",2011,"Hungary","Albania","Females",1
"16359",2011,"Hungary","Bosnia and Herzegovina","Males",6
"16360",2011,"Hungary","Bosnia and Herzegovina","Females",2
"16361",2011,"Hungary","Belarus","Males",1
"16362",2011,"Hungary","Belarus","Females",1
"16363",2011,"Hungary","Faroes (DK)","Males",0
"16364",2011,"Hungary","Faroes (DK)","Females",0
"16365",2011,"Hungary","Guernsey","Males",0
"16366",2011,"Hungary","Guernsey","Females",0
"16367",2011,"Hungary","Gibraltar (UK)","Males",0
"16368",2011,"Hungary","Gibraltar (UK)","Females",0
"16369",2011,"Hungary","Isle of Man","Males",0
"16370",2011,"Hungary","Isle of Man","Females",0
"16371",2011,"Hungary","Jersey","Males",0
"16372",2011,"Hungary","Jersey","Females",0
"16373",2011,"Hungary","Monaco","Males",0
"16374",2011,"Hungary","Monaco","Females",0
"16375",2011,"Hungary","Moldova","Males",0
"16376",2011,"Hungary","Moldova","Females",0
"16377",2011,"Hungary","Montenegro","Males",0
"16378",2011,"Hungary","Montenegro","Females",0
"16379",2011,"Hungary","Serbia","Males",939
"16380",2011,"Hungary","Serbia","Females",739
"16381",2011,"Hungary","Russia","Males",61
"16382",2011,"Hungary","Russia","Females",107
"16383",2011,"Hungary","San Marino","Males",0
"16384",2011,"Hungary","San Marino","Females",0
"16385",2011,"Hungary","Ukraine","Males",818
"16386",2011,"Hungary","Ukraine","Females",1371
"16387",2011,"Hungary","Vatican City State","Males",0
"16388",2011,"Hungary","Vatican City State","Females",0
"16389",2011,"Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Males",0
"16390",2011,"Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Females",0
"16391",2011,"Hungary","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Males",0
"16392",2011,"Hungary","Former Serbia and Montenegro (before 2006) / Total components of the former Serbia and Montenegro","Females",0
"16393",2011,"Hungary","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Males",0
"16394",2011,"Hungary","Former Czechoslovakia (before 1992) / Total components of former Czechoslovakia","Females",0
"16395",2011,"Hungary","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Males",0
"16396",2011,"Hungary","Former Soviet Union (before 1991) / Total components of the former Soviet Union","Females",0
"16397",2011,"Hungary","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Males",0
"16398",2011,"Hungary","Former Yugoslavia (before 1992) / Total components of the former republic of Yugoslavia","Females",0
"16399",2011,"Hungary","Recognised non-citizens","Males",0
"16400",2011,"Hungary","Recognised non-citizens","Females",0
"16401",2011,"Hungary","Other european countries (aggregate changing according to the context)","Males",NA
"16402",2011,"Hungary","Other european countries (aggregate changing according to the context)","Females",NA
"16403",2011,"Malta","Europe","Males",55
"16404",2011,"Malta","Europe","Females",73
"16405",2011,"Malta","Belgium","Males",3
"16406",2011,"Malta","Belgium","Females",0
"16407",2011,"Malta","Bulgaria","Males",0
"16408",2011,"Malta","Bulgaria","Females",1
"16409",2011,"Malta","Czech Republic","Males",0
"16410",2011,"Malta","Czech Republic","Females",0
"16411",2011,"Malta","Denmark","Males",0
"16412",2011,"Malta","Denmark","Females",0
"16413",2011,"Malta","Germany (until 1990 former territory of the FRG)","Males",2
"16414",2011,"Malta","Germany (until 1990 former territory of the FRG)","Females",2
"16415",2011,"Malta","Estonia","Males",0
"16416",2011,"Malta","Estonia","Females",0
"16417",2011,"Malta","Ireland","Males",1
"16418",2011,"Malta","Ireland","Females",1
"16419",2011,"Malta","Greece","Males",0
"16420",2011,"Malta","Greece","Females",0
"16421",2011,"Malta","Spain","Males",0
"16422",2011,"Malta","Spain","Females",0
"16423",2011,"Malta","France","Males",0
"16424",2011,"Malta","France","Females",0
"16425",2011,"Malta","Croatia","Males",1
"16426",2011,"Malta","Croatia","Females",0
"16427",2011,"Malta","Italy","Males",6
"16428",2011,"Malta","Italy","Females",3
"16429",2011,"Malta","Cyprus","Males",0
"16430",2011,"Malta","Cyprus","Females",0
"16431",2011,"Malta","Latvia","Males",0
"16432",2011,"Malta","Latvia","Females",0
"16433",2011,"Malta","Lithuania","Males",0
"16434",2011,"Malta","Lithuania","Females",0
"16435",2011,"Malta","Luxembourg","Males",0
"16436",2011,"Malta","Luxembourg","Females",0
"16437",2011,"Malta","Hungary","Males",0
"16438",2011,"Malta","Hungary","Females",0
"16439",2011,"Malta","Malta","Males",0
"16440",2011,"Malta","Malta","Females",0
